"953","9","2021214139","C,D,A,B"," 1,2,4,"," 3,","2022/10/11 20:14:42","2022/10/11 20:15:28","00:00:46","75","3"
"954","10","2021214139","D,A,B,D"," 4,"," 1,2,3,","2022/10/11 20:18:31","2022/10/11 20:19:34","00:01:03","25","1"
"955","11","2021214139","D,D,B,D"," 3,4,"," 1,2,","2022/10/11 20:27:35","2022/10/11 20:38:00","00:01:16","50","2"
"1073","13","2021214139","B,B"," 2,"," 1,","2022/11/13 22:21:44","2022/11/13 22:22:05","00:00:21","50","1"
"1076","14","2021214139","C,C,B"," 2,3,"," 1,","2022/11/13 22:27:12","2022/11/13 22:28:33","00:01:21","67","2"
"1213","17","2021214139","A,C,B,A"," 3,"," 1,2,4,","2022/11/21 15:02:12","2022/11/21 15:03:04","00:00:51","25","1"
"1214","18","2021214139","B,D,B,A"," 3,"," 1,2,4,","2022/11/21 15:06:14","2022/11/21 15:06:47","00:00:33","25","1"
"1301","19","2021214139","A,B,B,A"," 1,2,4,"," 3,","2022/11/30 19:48:34","2022/11/30 19:49:16","00:00:42","75","3"
"1302","20","2021214139","A,C,B"," 2,3,"," 1,","2022/11/30 19:58:11","2022/11/30 19:58:30","00:00:18","67","2"
"368","1","2021214140","C,D,B,B"," 2,3,4,"," 1,","2022/9/4 下午8:20:10","2022/9/4 下午8:21:11","00:01:00","75","3"
"386","2","2021214140","D,A,C,C"," 1,2,3,"," 4,","2022/9/6 下午7:13:48","2022/9/6 下午7:15:31","00:01:42","75","3"
"387","3","2021214140","C,A,B,A"," 3,4,"," 1,2,","2022/9/6 下午7:23:01","2022/9/6 下午7:23:39","00:00:37","50","2"
"560","22","2021214140","B,A,C,C"," 2,3,4,"," 1,","2022/9/14 下午6:39:54","2022/9/14 下午6:41:46","00:01:51","75","3"
"561","23","2021214140","A,B,C"," 3,"," 1,2,","2022/9/14 下午6:44:47","2022/9/14 下午6:45:12","00:00:25","33","1"
"562","24","2021214140","A,A,C"," 1,"," 2,3,","2022/9/14 下午6:48:37","2022/9/14 下午6:48:57","00:00:19","33","1"
"563","25","2021214140","A,D,D,A"," 1,2,4,"," 3,","2022/9/14 下午6:51:40","2022/9/14 下午6:52:06","00:00:26","75","3"
"717","4","2021214140","C,D,D,B"," 1,2,3,"," 4,","2022/9/22 上午10:44:56","2022/9/22 上午10:45:56","00:01:00","75","3"
"718","5","2021214140","D,A,B,A"," 1,3,"," 2,4,","2022/9/22 上午10:47:34","2022/9/22 上午10:49:14","00:01:40","50","2"
"767","7","2021214140","B,D,B,A"," 1,2,4,"," 3,","2022/9/25 下午5:28:30","2022/9/25 下午5:30:01","00:01:30","75","3"
"768","8","2021214140","B,C,D,B"," 1,2,3,"," 4,","2022/9/25 下午5:35:35","2022/9/25 下午5:36:42","00:01:06","75","3"
"873","21","2021214140","B,B,B"," 1,3,"," 2,","2022/10/6 下午4:39:36","2022/10/6 下午4:39:50","00:00:14","67","2"
"950","9","2021214140","C,D,A,B"," 1,2,4,"," 3,","2022/10/11 下午7:28:12","2022/10/11 下午7:28:42","00:00:30","75","3"
"951","10","2021214140","B,D,B,D"," 1,2,4,"," 3,","2022/10/11 下午7:30:50","2022/10/11 下午7:31:24","00:00:33","75","3"
"952","11","2021214140","C,C,B,D"," 1,2,3,4,"," ","2022/10/11 下午7:53:56","2022/10/11 下午7:54:27","00:00:30","100","4"
"273","1","2021214141","C,D,B,B"," 2,3,4,"," 1,","2022/9/1下午10:01:12","2022/9/1下午10:02:41","00:01:29","75","3"
"366","2","2021214141","D,A,C,D"," 1,2,3,4,"," ","2022/9/4下午8:16:52","2022/9/4下午8:18:34","00:01:41","100","4"
"367","3","2021214141","C,C,B,A"," 3,4,"," 1,2,","2022/9/4下午8:18:57","2022/9/4下午8:20:17","00:01:19","50","2"
"533","22","2021214141","D,A,C,C"," 1,2,3,4,"," ","2022/9/11下午9:21:01","2022/9/11下午9:23:06","00:02:05","100","4"
"535","23","2021214141","B,B,C"," 1,3,"," 2,","2022/9/11下午9:29:25","2022/9/11下午9:30:27","00:01:02","67","2"
"536","24","2021214141","A,B,A"," 1,2,3,"," ","2022/9/11下午9:36:14","2022/9/11下午9:37:44","00:01:29","100","3"
"537","25","2021214141","A,D,A,A"," 1,2,3,4,"," ","2022/9/11下午9:41:34","2022/9/11下午9:43:42","00:02:08","100","4"
"702","5","2021214141","D,D,B,D"," 1,2,3,"," 4,","2022/9/20下午10:10:58","2022/9/20下午10:13:19","00:02:21","75","3"
"777","7","2021214141","B,D,C,A"," 1,2,3,4,"," ","2022/9/25下午10:39:55","2022/9/25下午10:41:38","00:01:42","100","4"
"778","8","2021214141","B,C,D,D"," 1,2,3,4,"," ","2022/9/25下午10:48:46","2022/9/25下午10:50:25","00:01:39","100","4"
"853","21","2021214141","B,A,B"," 1,2,3,"," ","2022/10/4下午10:07:08","2022/10/4下午10:07:27","00:00:19","100","3"
"962","9","2021214141","C,C,A,B"," 1,4,"," 2,3,","2022/10/13下午12:35:22","2022/10/13下午12:36:03","00:00:40","50","2"
"963","10","2021214141","B,D,D,D"," 1,2,3,4,"," ","2022/10/13下午12:39:25","2022/10/13下午12:39:56","00:00:31","100","4"
"966","11","2021214141","C,C,B,D"," 1,2,3,4,"," ","2022/10/13下午12:44:55","2022/10/13下午12:45:27","00:00:32","100","4"
"1206","13","2021214141","A,B"," 1,2,"," ","2022/11/20下午10:16:57","2022/11/20下午10:17:17","00:00:20","100","2"
"1207","14","2021214141","B,C,B"," 1,2,3,"," ","2022/11/20下午10:21:05","2022/11/20下午10:21:37","00:00:31","100","3"
"1208","15","2021214141","B,A,D,A"," 1,2,"," 3,4,","2022/11/20下午10:24:19","2022/11/20下午10:25:27","00:01:08","50","2"
"1209","16","2021214141","D,C,A"," 1,2,3,"," ","2022/11/20下午10:28:26","2022/11/20下午10:28:57","00:00:31","100","3"
"1210","17","2021214141","B,A,B,C"," 1,2,3,4,"," ","2022/11/20下午10:32:17","2022/11/20下午10:32:56","00:00:39","100","4"
"1211","18","2021214141","D,C,B,B","2,3,4,","1,","2022/11/20下午10:35:58","2022/11/20下午10:36:57","00:00:59","25","1"
"401","1","2021214142","B,D,B,B"," 1,2,3,4,"," ","2022/9/7 12:54:32","2022/9/7 12:56:13","00:01:06","100","4"
"402","2","2021214142","D,A,C,D"," 1,2,3,4,"," ","2022/9/7 13:00:06","2022/9/7 13:01:28","00:01:17","100","4"
"403","3","2021214142","D,A,B,A"," 1,3,4,"," 2,","2022/9/7 13:04:17","2022/9/7 13:05:48","00:01:20","75","3"
"409","22","2021214142","D,A,C,C"," 1,2,3,4,"," ","2022/9/9 18:10:49","2022/9/9 18:12:12","00:00:59","100","4"
"410","24","2021214142","B,A,A"," 3,"," 1,2,","2022/9/9 18:20:12","2022/9/9 18:21:55","00:01:31","33","1"
"411","25","2021214142","A,D,A,A"," 1,2,3,4,"," ","2022/9/9 18:24:40","2022/9/9 18:26:16","00:01:17","100","4"
"413","23","2021214142","A,B,C"," 3,"," 1,2,","2022/9/9 18:28:51","2022/9/9 18:29:01","00:00:09","33","1"
"711","4","2021214142","C,D,D,B"," 1,2,3,"," 4,","2022/9/21 12:39:44","2022/9/21 12:42:22","00:02:01","75","3"
"712","5","2021214142","D,D,B,C"," 1,2,3,4,"," ","2022/9/21 12:45:26","2022/9/21 12:46:46","00:01:14","100","4"
"859","21","2021214142","B,B,B"," 1,3,"," 2,","2022/10/5 下午1:21:35","2022/10/5 下午1:23:29","00:00:59","67","2"
"860","8","2021214142","B,C,D,D"," 1,2,3,4,"," ","2022/10/5 下午1:31:30","2022/10/5 下午1:34:50","00:02:01","100","4"
"861","7","2021214142","B,B,D,A"," 1,4,"," 2,3,","2022/10/5 下午1:37:10","2022/10/5 下午1:38:13","00:00:51","50","2"
"1017","9","2021214142","C,A,D,B"," 1,3,4,"," 2,","2022/11/2 上午12:09:58","2022/11/2 上午12:10:22","00:00:23","75","3"
"1018","10","2021214142","B,D,D,D"," 1,2,3,4,"," ","2022/11/2 上午12:13:38","2022/11/2 上午12:14:07","00:00:29","100","4"
"1019","11","2021214142","C,C,B,D"," 1,2,3,4,"," ","2022/11/2 上午12:22:35","2022/11/2 上午12:23:13","00:00:38","100","4"
"1050","13","2021214142","A,A"," 1,"," 2,","2022/11/10 14:06:19","2022/11/10 14:06:28","00:00:08","50","1"
"1051","14","2021214142","C,A,A"," "," 1,2,3,","2022/11/10 14:10:20","2022/11/10 14:11:59","00:01:18","0","0"
"1132","15","2021214142","B,A,D,B"," 1,2,4,"," 3,","2022/11/17 下午12:44:53","2022/11/17 下午12:46:36","00:01:42","75","3"
"1133","16","2021214142","D,C,A"," 1,2,3,"," ","2022/11/17 下午12:49:06","2022/11/17 下午12:50:02","00:00:56","100","3"
"1204","17","2021214142","B,A,B,C"," 1,2,3,4,"," ","2022/11/20 下午7:45:40","2022/11/20 下午7:46:19","00:00:39","100","4"
"1205","18","2021214142","A,D,B,B","3,4,","1,2,","2022/11/20 下午7:49:20","2022/11/20 下午7:50:55","00:01:35","0","0"
"376","1","2021214143","B,D,B,B"," 1,2,3,4,"," ","2022/9/5 上午10:16:27","2022/9/5 上午10:17:24","00:00:36","100","4"
"377","2","2021214143","D,C,C,C"," 1,3,"," 2,4,","2022/9/5 上午10:25:33","2022/9/5 上午10:27:04","00:01:30","50","2"
"378","3","2021214143","D,D,B,A"," 1,2,3,4,"," ","2022/9/5 上午10:37:56","2022/9/5 上午10:38:48","00:00:51","100","4"
"616","22","2021214143","D,A,C,C"," 1,2,3,4,"," ","2022/9/15 12:22:06","2022/9/15 12:24:13","00:02:04","100","4"
"617","23","2021214143","B,D,C"," 1,2,3,"," ","2022/9/15 12:31:32","2022/9/15 12:34:15","00:02:42","100","3"
"618","24","2021214143","A,B,A"," 1,2,3,"," ","2022/9/15 12:42:32","2022/9/15 12:43:51","00:01:18","100","3"
"619","25","2021214143","A,D,D,A"," 1,2,4,"," 3,","2022/9/15 12:48:45","2022/9/15 12:50:36","00:01:51","75","3"
"669","4","2021214143","C,D,D,B"," 1,2,3,"," 4,","2022/9/18 21:49:04","2022/9/18 21:53:27","00:04:23","75","3"
"670","5","2021214143","D,D,C,C"," 1,2,4,"," 3,","2022/9/18 22:10:43","2022/9/18 22:12:38","00:01:54","75","3"
"815","7","2021214143","B,D,D,A"," 1,2,4,"," 3,","2022/9/29 13:46:59","2022/9/29 13:48:34","00:01:34","75","3"
"816","8","2021214143","B,C,D,D"," 1,2,3,4,"," ","2022/9/29 13:56:44","2022/9/29 14:02:05","00:05:20","100","4"
"858","21","2021214143","B,B,B"," 1,3,"," 2,","2022/10/5 12:43:10","2022/10/5 12:44:00","00:00:50","67","2"
"971","9","2021214143","C,A,D,B"," 1,3,4,"," 2,","2022/10/13 14:06:01","2022/10/13 14:10:18","00:04:15","75","3"
"972","10","2021214143","B,D,B,D"," 1,2,4,"," 3,","2022/10/13 14:13:35","2022/10/13 14:16:46","00:03:10","75","3"
"973","11","2021214143","C,C,D,D"," 1,2,4,"," 3,","2022/10/13 14:24:53","2022/10/13 14:25:32","00:00:38","75","3"
"936","9","2021214144","C,D,D,B"," 1,2,3,4,"," ","2022/10/9 16:16:34","2022/10/9 16:17:36","00:01:01","100","4"
"937","10","2021214144","B,D,C,D"," 1,2,4,"," 3,","2022/10/9 16:21:38","2022/10/9 16:22:19","00:00:40","75","3"
"939","11","2021214144","A,D,B,D"," 3,4,"," 1,2,","2022/10/9 16:36:14","2022/10/9 16:42:30","00:06:15","50","2"
"1067","13","2021214144","B,A"," "," 1,2,","2022/11/12 17:01:44","2022/11/12 17:02:15","00:00:31","0","0"
"1068","14","2021214144","C,A,A"," "," 1,2,3,","2022/11/12 17:06:27","2022/11/12 17:07:40","00:01:12","0","0"
"1258","17","2021214144","B,A,B,C"," 1,2,3,4,"," ","2022/11/27 15:51:38","2022/11/27 15:51:47","00:00:08","100","4"
"1259","18","2021214144","C,C,B,B"," 1,2,3,4,"," ","2022/11/27 15:56:03","2022/11/27 15:56:09","00:00:05","100","4"
"348","1","2021214145","C,D,B,B"," 2,3,4,"," 1,","2022/9/4 上午8:22:33","2022/9/4 上午8:23:13","00:00:39","75","3"
"349","2","2021214145","D,A,C,D"," 1,2,3,4,"," ","2022/9/4 上午8:27:14","2022/9/4 上午8:34:32","00:01:28","100","4"
"350","3","2021214145","D,D,B,C"," 1,2,3,"," 4,","2022/9/4 上午8:37:20","2022/9/4 上午8:41:26","00:01:29","75","3"
"600","22","2021214145","D,A,C,C"," 1,2,3,4,"," ","2022/9/14 下午9:37:50","2022/9/14 下午9:38:38","00:00:47","100","4"
"601","23","2021214145","A,D,C"," 2,3,"," 1,","2022/9/14 下午9:38:47","2022/9/14 下午9:39:48","00:00:51","67","2"
"602","24","2021214145","A,A,A"," 1,3,"," 2,","2022/9/14 下午9:39:56","2022/9/14 下午9:40:53","00:00:57","67","2"
"603","25","2021214145","A,D,A,A"," 1,2,3,4,"," ","2022/9/14 下午9:41:02","2022/9/14 下午9:42:06","00:01:03","100","4"
"723","4","2021214145","C,D,D,A"," 1,2,3,"," 4,","2022/9/24 下午5:33:33","2022/9/24 下午5:35:05","00:00:54","75","3"
"724","5","2021214145","D,D,B,B"," 1,2,3,"," 4,","2022/9/24 下午5:35:15","2022/9/24 下午5:36:14","00:00:58","75","3"
"779","7","2021214145","B,D,A,A"," 1,2,4,"," 3,","2022/9/26 上午8:30:09","2022/9/26 上午8:33:31","00:02:10","75","3"
"780","8","2021214145","B,C,D,D"," 1,2,3,4,"," ","2022/9/26 上午8:35:02","2022/9/26 上午8:37:41","00:01:19","100","4"
"871","21","2021214145","B,B,B"," 1,3,"," 2,","2022/10/6 下午4:38:05","2022/10/6 下午4:38:21","00:00:15","67","2"
"1020","9","2021214145","C,D,D,B"," 1,2,3,4,"," ","2022/11/3 下午7:27:26","2022/11/3 下午7:29:07","00:01:03","100","4"
"1021","10","2021214145","B,D,B,D"," 1,2,4,"," 3,","2022/11/4 下午7:34:51","2022/11/4 下午7:35:19","00:00:28","75","3"
"1022","11","2021214145","C,C,B,D"," 1,2,3,4,"," ","2022/11/4 下午7:43:17","2022/11/4 下午7:44:41","00:01:07","100","4"
"1134","13","2021214145","B,A"," "," 1,2,","2022/11/17 下午5:18:48","2022/11/17 下午5:18:59","00:00:11","0","0"
"1135","14","2021214145","B,C,B"," 1,2,3,"," ","2022/11/17 下午5:22:58","2022/11/17 下午5:24:27","00:00:56","100","3"
"1136","15","2021214145","B,A,B,B"," 1,2,4,"," 3,","2022/11/17 下午5:30:41","2022/11/17 下午5:31:11","00:00:28","75","3"
"1137","16","2021214145","D,C,A"," 1,2,3,"," ","2022/11/17 下午5:33:34","2022/11/17 下午5:34:04","00:00:25","100","3"
"1212","17","2021214145","B,A,B,C"," 1,2,3,4,"," ","2022/11/21 上午11:22:06","2022/11/21 上午11:22:34","00:00:27","100","4"
"814","7","2021214146","B,D,B,D"," 1,2,"," 3,4,","2022/9/29 下午1:10:36","2022/9/29 下午1:11:05","00:00:29","50","2"
"695","1","2021214147","C,D,B,A"," 2,3,"," 1,4,","2022/9/20 20:28:34","2022/9/20 20:32:23","00:03:45","50","2"
"696","2","2021214147","D,A,C,D"," 1,2,3,4,"," ","2022/9/20 20:36:19","2022/9/20 20:36:53","00:00:33","100","4"
"697","3","2021214147","D,A,D,A"," 1,4,"," 2,3,","2022/9/20 20:39:46","2022/9/20 20:47:05","00:03:12","50","2"
"372","1","2021214149","A,D,B,B"," 2,3,4,"," 1,","2022/9/4 21:50:37","2022/9/4 21:51:14","00:00:36","75","3"
"374","2","2021214149","D,A,C,C"," 1,2,3,"," 4,","2022/9/4 22:05:04","2022/9/4 22:05:48","00:00:44","75","3"
"375","3","2021214149","D,D,B,A"," 1,2,3,4,"," ","2022/9/4 22:23:42","2022/9/4 22:24:08","00:00:26","100","4"
"548","22","2021214149","D,A,C,A"," 1,2,3,"," 4,","2022/9/12 14:51:18","2022/9/12 14:52:11","00:00:53","75","3"
"549","23","2021214149","A,D,C"," 2,3,"," 1,","2022/9/12 14:52:29","2022/9/12 14:52:47","00:00:17","67","2"
"550","24","2021214149","A,A,C"," 1,"," 2,3,","2022/9/12 14:53:02","2022/9/12 14:53:14","00:00:12","33","1"
"551","25","2021214149","A,D,D,D"," 1,2,"," 3,4,","2022/9/12 14:53:40","2022/9/12 14:54:05","00:00:25","50","2"
"679","4","2021214149","C,D,D,C"," 1,2,3,4,"," ","2022/9/19 09:59:39","2022/9/19 09:59:56","00:00:17","100","4"
"680","5","2021214149","D,D,A,C"," 1,2,4,"," 3,","2022/9/19 10:00:09","2022/9/19 10:00:33","00:00:23","75","3"
"980","7","2021214149","B,D,B,A"," 1,2,4,"," 3,","2022/10/14 00:19:55","2022/10/14 00:20:24","00:00:28","75","3"
"981","8","2021214149","B,C,D,B"," 1,2,3,"," 4,","2022/10/14 00:21:00","2022/10/14 00:21:19","00:00:19","75","3"
"982","21","2021214149","B,A,B"," 1,2,3,"," ","2022/10/14 00:21:52","2022/10/14 00:22:05","00:00:12","100","3"
"983","9","2021214149","C,D,A,A"," 1,2,"," 3,4,","2022/10/14 00:22:26","2022/10/14 00:22:42","00:00:15","50","2"
"984","10","2021214149","B,D,B,D"," 1,2,4,"," 3,","2022/10/14 00:23:02","2022/10/14 00:23:23","00:00:21","75","3"
"985","11","2021214149","C,D,B,D"," 1,3,4,"," 2,","2022/10/14 00:24:07","2022/10/14 00:24:25","00:00:17","75","3"
"1305","13","2021214149","B,A"," "," 1,2,","2022/12/1 14:04:01","2022/12/1 14:04:11","00:00:10","0","0"
"1306","14","2021214149","C,C,A"," 2,"," 1,3,","2022/12/1 14:05:04","2022/12/1 14:05:52","00:00:48","33","1"
"1307","15","2021214149","B,A,B,B"," 1,2,4,"," 3,","2022/12/1 14:06:17","2022/12/1 14:06:31","00:00:13","75","3"
"1308","16","2021214149","D,C,A"," 1,2,3,"," ","2022/12/1 14:06:59","2022/12/1 14:07:19","00:00:20","100","3"
"1309","17","2021214149","B,A,B,C"," 1,2,3,4,"," ","2022/12/1 14:07:46","2022/12/1 14:08:08","00:00:21","100","4"
"1310","18","2021214149","D,D,B,B"," 3,4,"," 1,2,","2022/12/1 14:08:34","2022/12/1 14:09:04","00:00:29","50","2"
"1311","19","2021214149","A,C,A,A"," 1,3,4,"," 2,","2022/12/1 14:09:23","2022/12/1 14:09:49","00:00:26","75","3"
"1312","20","2021214149","B,C,B"," 1,2,3,"," ","2022/12/1 14:10:43","2022/12/1 14:10:59","00:00:16","100","3"
"354","1","2021214150","A,D,B,B"," 2,3,4,"," 1,","2022/9/4 下午3:12:54","2022/9/4 下午3:13:37","00:00:43","75","3"
"355","2","2021214150","D,A,C,A"," 1,2,3,"," 4,","2022/9/4 下午3:43:58","2022/9/4 下午3:45:31","00:01:33","75","3"
"359","3","2021214150","D,D,B,A"," 1,2,3,4,"," ","2022/9/4 下午4:38:59","2022/9/4 下午4:39:45","00:00:46","100","4"
"530","22","2021214150","C,A,C,C"," 2,3,4,"," 1,","2022/9/11 下午8:27:43","2022/9/11 下午8:27:53","00:00:09","75","3"
"531","23","2021214150","B,B,C"," 1,3,"," 2,","2022/9/11 下午8:37:06","2022/9/11 下午8:38:01","00:00:55","67","2"
"532","24","2021214150","A,A,D"," 1,"," 2,3,","2022/9/11 下午9:18:24","2022/9/11 下午9:18:34","00:00:10","33","1"
"534","25","2021214150","A,D,D,C"," 1,2,"," 3,4,","2022/9/11 下午9:23:15","2022/9/11 下午9:24:11","00:00:55","50","2"
"667","4","2021214150","C,D,D,C"," 1,2,3,4,"," ","2022/9/18 下午9:33:51","2022/9/18 下午9:34:01","00:00:09","100","4"
"668","5","2021214150","D,D,C,B"," 1,2,"," 3,4,","2022/9/18 下午9:41:33","2022/9/18 下午9:41:55","00:00:21","50","2"
"750","8","2021214150","B,C,D,D"," 1,2,3,4,"," ","2022/9/25 13:15:38","2022/9/25 13:15:51","00:00:12","100","4"
"752","7","2021214150","B,A,C,A"," 1,3,4,"," 2,","2022/9/25 13:20:09","2022/9/25 13:20:41","00:00:32","75","3"
"825","21","2021214150","A,A,B"," 2,3,"," 1,","2022/10/3 15:44:28","2022/10/3 15:44:35","00:00:07","67","2"
"929","9","2021214150","C,A,D,B"," 1,3,4,"," 2,","‎2022‎年‎10‎月‎9‎日‎ ‎10‎:‎40‎:‎19","‎2022‎年‎10‎月‎9‎日‎ ‎10‎:‎41‎:‎05","00:00:46","75","3"
"930","11","2021214150","C,C,B,D"," 1,2,3,4,"," ","‎2022‎年‎10‎月‎9‎日‎ ‎11‎:‎24‎:‎05","‎2022‎年‎10‎月‎9‎日‎ ‎11‎:‎24‎:‎44","00:00:39","100","4"
"1046","13","2021214150","A,B"," 1,2,"," ","2022/11/9 19:14:06","2022/11/9 19:14:26","00:00:20","100","2"
"1047","14","2021214150","B,C,B"," 1,2,3,"," ","2022/11/9 19:17:27","2022/11/9 19:18:27","00:01:00","100","3"
"1222","15","2021214150","B,A,A,B"," 1,2,3,4,"," ","2022/11/23 20:17:48","2022/11/23 20:19:44","00:01:56","100","4"
"1223","16","2021214150","C,C,A"," 2,3,"," 1,","2022/11/23 20:21:50","2022/11/23 20:22:27","00:00:37","67","2"
"1224","17","2021214150","B,A,B,B"," 1,2,3,"," 4,","2022/11/23 20:25:13","2022/11/23 20:25:47","00:00:33","75","3"
"1225","18","2021214150","A,B,B,B"," 3,4,"," 1,2,","2022/11/23 20:28:30","2022/11/23 20:30:12","00:01:41","50","2"
"1266","19","2021214150","A,C,A,A"," 1,3,4,"," 2,","2022/11/27 21:46:46","2022/11/27 21:47:09","00:00:23","75","3"
"1267","20","2021214150","B,C,B"," 1,2,3,"," ","2022/11/27 21:50:28","2022/11/27 21:51:10","00:00:41","100","3"
"256","1","2021214151","B,D,B,B"," 1,2,3,4,"," ","2022/9/1 下午7:27:08","2022/9/1 下午7:28:51","00:01:42","100","4"
"301","2","2021214151","D,A,C,A"," 1,2,3,"," 4,","2022/9/3 上午9:33:52","2022/9/3 上午9:34:43","00:00:51","75","3"
"302","3","2021214151","D,D,B,A"," 1,2,3,4,"," ","2022/9/3 上午9:42:57","2022/9/3 上午9:43:26","00:00:29","100","4"
"556","22","2021214151","D,A,C,C"," 1,2,3,4,"," ","2022/9/13 11:10:29","2022/9/13 11:10:40","00:00:11","100","4"
"557","23","2021214151","A,D,C"," 2,3,"," 1,","2022/9/13 12:06:51","2022/9/13 12:07:02","00:00:11","67","2"
"558","24","2021214151","C,A,A"," 3,"," 1,2,","2022/9/13 12:07:34","2022/9/13 12:07:53","00:00:18","33","1"
"559","25","2021214151","A,D,B,A"," 1,2,4,"," 3,","2022/9/13 12:08:13","2022/9/13 12:08:27","00:00:14","75","3"
"1079","4","2021214151","C,D,D,C"," 1,2,3,4,"," ","2022/11/13 23:41:17","2022/11/13 23:41:44","00:00:26","100","4"
"1080","5","2021214151","D,D,B,A"," 1,2,3,"," 4,","2022/11/13 23:43:46","2022/11/13 23:48:01","00:04:14","75","3"
"1081","8","2021214151","B,C,D,D"," 1,2,3,4,"," ","2022/11/13 23:50:50","2022/11/13 23:52:40","00:01:50","100","4"
"1082","21","2021214151","A,A,B"," 2,3,"," 1,","2022/11/13 23:59:36","2022/11/14 00:00:07","00:00:31","67","2"
"1083","9","2021214151","C,D,D,B"," 1,2,3,4,"," ","2022/11/14 00:00:38","2022/11/14 00:11:23","00:10:45","100","4"
"1084","10","2021214151","B,A,D,D"," 1,3,4,"," 2,","2022/11/14 00:14:46","2022/11/14 00:15:04","00:00:17","75","3"
"1085","11","2021214151","C,C,B,D"," 1,2,3,4,"," ","2022/11/14 00:16:26","2022/11/14 00:18:50","00:02:24","100","4"
"1086","13","2021214151","A,B"," 1,2,"," ","2022/11/14 00:20:00","2022/11/14 00:21:26","00:01:25","100","2"
"1087","14","2021214151","C,C,B"," 2,3,"," 1,","2022/11/14 00:22:30","2022/11/14 00:22:59","00:00:28","67","2"
"1095","15","2021214151","A,A,A,B"," 2,3,4,"," 1,","2022/11/14 12:46:34","2022/11/14 12:47:29","00:00:54","75","3"
"1096","16","2021214151","D,C,A"," 1,2,3,"," ","2022/11/14 12:48:38","2022/11/14 12:49:31","00:00:53","100","3"
"1181","17","2021214151","B,A,B,C"," 1,2,3,4,"," ","2022/11/19 21:41:40","2022/11/19 21:44:18","00:02:38","100","4"
"1184","18","2021214151","A,D,B,B","3,4,","1,2,","2022/11/19 21:50:42","2022/11/19 21:52:44","00:02:01","0","0"
"280","1","2021214152","B,D,B,B"," 1,2,3,4,"," ","2022/9/2下午6:32:52","2022/9/2下午6:33:12","00:00:19","100","4"
"282","2","2021214152","D,A,C,D"," 1,2,3,4,"," ","2022/9/2下午6:48:05","2022/9/2下午6:48:10","00:00:05","100","4"
"284","3","2021214152","D,D,B,A"," 1,2,3,4,"," ","2022/9/2下午6:53:40","2022/9/2下午6:53:55","00:00:15","100","4"
"420","22","2021214152","D,A,C,C"," 1,2,3,4,"," ","2022/9/9 18:51:51","2022/9/9 18:52:04","00:00:12","100","4"
"423","23","2021214152","B,D,C"," 1,2,3,"," ","2022/9/9 18:56:19","2022/9/9 18:56:29","00:00:09","100","3"
"432","24","2021214152","A,B,A"," 1,2,3,"," ","2022/9/9 20:37:51","2022/9/9 20:38:02","00:00:10","100","3"
"436","25","2021214152","A,D,A,A"," 1,2,3,4,"," ","2022/9/9 20:42:31","2022/9/9 20:42:38","00:00:06","100","4"
"630","4","2021214152","C,D,D,C"," 1,2,3,4,"," ","2022/9/17 22:54:30","2022/9/17 22:54:35","00:00:05","100","4"
"632","5","2021214152","D,D,B,D"," 1,2,3,"," 4,","2022/9/17 22:57:47","2022/9/17 22:59:56","00:02:09","75","3"
"774","7","2021214152","B,A,D,A"," 1,4,"," 2,3,","2022/9/25 22:22:57","2022/9/25 22:24:15","00:01:17","50","2"
"776","8","2021214152","B,C,D,B"," 1,2,3,"," 4,","2022/9/25 22:29:42","2022/9/25 22:29:49","00:00:07","75","3"
"840","21","2021214152","B,A,B"," 1,2,3,"," ","2022/10/3 19:48:36","2022/10/3 19:48:48","00:00:11","100","3"
"922","9","2021214152","C,D,D,B"," 1,2,3,4,"," ","2022/10/8 14:40:01","2022/10/8 14:40:09","00:00:08","100","4"
"923","10","2021214152","B,D,D,D"," 1,2,3,4,"," ","2022/10/8 14:43:42","2022/10/8 14:43:47","00:00:05","100","4"
"924","11","2021214152","C,C,B,D"," 1,2,3,4,"," ","2022/10/8 14:56:21","2022/10/8 14:56:29","00:00:07","100","4"
"1056","13","2021214152","A,A"," 1,"," 2,","2022/11/10 21:42:14","2022/11/10 21:44:25","00:02:11","50","1"
"1057","14","2021214152","B,A,A"," 1,"," 2,3,","2022/11/10 21:48:25","2022/11/10 21:50:45","00:02:20","33","1"
"1330","15","2021214152","B,A,A,B"," 1,2,3,4,"," ","2022/12/1 19:34:30","2022/12/1 19:34:45","00:00:14","100","4"
"1331","16","2021214152","C,C,A"," 2,3,"," 1,","2022/12/1 19:37:12","2022/12/1 19:39:05","00:01:52","67","2"
"1332","18","2021214152","C,C,B,B"," 1,2,3,4,"," ","2022/12/1 21:08:42","2022/12/1 21:08:47","00:00:04","100","4"
"1334","19","2021214152","A,C,A,A"," 1,3,4,"," 2,","2022/12/1 21:35:58","2022/12/1 21:36:16","00:00:17","75","3"
"1336","20","2021214152","B,A,B"," 1,3,"," 2,","2022/12/1 21:41:36","2022/12/1 21:41:47","00:00:11","67","2"
"397","2","2021214153","D,A,C,D"," 1,2,3,4,"," ","2022/9/6 23:33:37","2022/9/6 23:34:53","00:01:16","100","4"
"398","3","2021214153","D,D,B,A"," 1,2,3,4,"," ","2022/9/6 23:45:22","2022/9/6 23:46:08","00:00:46","100","4"
