112,2021214155,\N,这节课重点讲授了学习跟教学的定义。学习跟教学对应的即是学习者与教育者，这也让我们更加明白，教师存在的意义。因为有了教师，学习变得更加快速。同时通过这节课对建构主义、构建主义、指导主义的讲解，我对这些名词的理解也得到了加深。,第二讲,2022/9/12 21:57,,,,,,,,
113,2021214151,\N,这个章节我们学习了学习和教学的相关概念以及构建主义的教学理论，各种学习观。但是，我不太清楚建构主义和构建主义有什么区别。除此之外，认知主义学习观认为学习就是面对当前的问题情境，在内心经过积极的组织，从而形成和发展认知结构的过程，它强调刺激反应之间的联系是以意识为中介的，我觉得这种学习观在我们自己的学习中，其实发挥的作用挺大的。在学习中，我们的自觉能动性需要被激发，我们需要做好学习的准备，除此之外，我们还要会独立思考，自己发现知识，掌握原理。,第二节,2022/9/13 12:24,,,,,,,,
114,2021214140,\N,在第二节课上我们了解了有定义的“学习”以及“教学”，心中产生了困惑或者说是感慨：通过学习部分的第五个例子我想到我并不热爱学习，之所以学习是因为入伙不学习就考不上好大学，找不到好工作，这算不算是由于外力迫使我吸收知识呢？这样讲的话那是不是过去我都不是在学习呢？那么这种行为应该称作什么呢？同时也想到了以后作为教师，一定要让学生尽可能的爱上学习，这样才可以能好得接受知识，在快乐中成长，也是在真正的“学习”,第二节课反思,2022/9/14 18:35,,,,,,,,
115,2021214135,\N,第二次课程中我们学习了什么是学习，从不同角度解释学习以及构建主义的教学理论。通过本节课，我对于学习和教学的定义有了明确的了解，对于学习有了不同视角的认知，从而懂得了在教学过程中所需要注意的问题。课程中的打电话传故事小活动特别有趣，仅有一句话的差异，但却能使人在学习中产生很大的差距，可见教学中的说明或者是总结的重要性。,第二讲,2022/9/14 19:12,,,,,,,,
116,2021214195,\N,这次课程老师讲述了认知主义，行为主义，建构主义，社会文化主义四种视角下的学习理论，运用故事和课堂小游戏让我们深刻体会到了四种学习理论的不同，希望在接下来的课程中能够加深理解并且应用起来,第二章,2022/9/14 20:48,,,,,,,,
117,2021214157,\N,大致了解了认知主义、行为主义、建构主义、社会文化视角下的学习的概念以及学习行为过程中不同的因素，不同的方式下，学习者学习的效率影响。一些简单学习活动和一些特殊的学习活动，适用于不同的学习理论,第一章,2022/9/14 21:25,,,,,,,,
118,2021214153,\N,这节课我们讲到了学习是由经验引起的学习者知识的变化，这让我不由思考，获取经验的方式会不会直接影响学生的学习效果，毕竟在教学过程中，我们授课是学生获取经验的主要途径之一，我们是否能够通过影响授课，课上的小实验十分有趣，生动形象的揭示了知识建构的相关知识，那我们在自己的课堂上，是不是也能利用类似的方法激起学生的学习兴趣，提升学生的学习专注度，提高学生学习效果。,第二节课反思,2022/9/14 22:23,,,,,,,,
119,2021214183,\N,这节课首先我们了解了学习的概念，通过这个概念可以感觉到学习包括的范围还是蛮广的，平常感觉和学习不搭边的东西也有可能会属于学习的范畴；学习的那个增强反应，获得知识，知识构建印象也很深刻，从被动到主动，和我从小学到高中的被动学习到现在大学要主动去发现，解决问题刚好对应，这也可以给予我们学习上的一些启示。学习的三种不同主义，对我们以后的教学也有很大启示。,学习和教学,2022/9/15 0:01,,,,,,,,
120,2021214189,\N,通过第二节课的学习，我了解了认知主义学习观和行为主义学习观，并且知晓了教学是教育者为了促进学生学习而对学习环境进行操控的过程，它是对学习者的经验进行操控。同时还明白了学习的不同形态，由被动到主动分为接受学习，启发式学习，问题式学习，有指导的发现，发现学习。而我们今后当老师，就该思考如何让学生进行发现学习。,第二周反思,2022/9/15 10:33,,,,,,,,
121,2021214138,\N,学习的定义为:学习是由经验引起的学习者知识的变化。这个定义里有三个重点:经验引起的、知识、变化。教育的定义为:教育者为学习者学习而对学习环境加以操控的过程。我们也基于课上小游戏更好的了解了学习和记忆的三中认知过程:钝化——舍弃特定细节；锐化——详尽说明特定的重要细节；合理化:围绕熟悉的话题，重新组织故事。并解释了学习的不同视角。我们也学习了基于行为主义，认知主义，建构主义，社会心理的学习观。行为主义认为环境带来行为变化，认知主义则认为环境引起知识变化，进而引起行为变化；建构主义认为学生更依赖于自我的知知策略，较少依赖教师的指导手段。,学习与教学,2022/9/15 12:13,,,,,,,,
122,2021214143,\N,我觉得上课中的那个小游戏很有意思。自己看了故事之后，加以自己的理解，再把这个故事说给别人听。只传递了两次，两边的最后结果就已经出现了偏差。我相信如果传递更多次，那么两边最后的故事，以及故事本身，三者之间一定有很大的差别，甚至截然不同。而导致这个结果的原因就是“学习”的过程。两组中有一组分到的故事有一行注释，就会下意识侧重于注释上。并且将故事讲述给下一个人听的过程就是知识建构的过程。通过这个实验，我更加清晰地理解了什么是学习和学习的三种隐喻。,第二次课,2022/9/15 12:16,,,,,,,,
123,2021214178,\N,这节课我们首先学习了学习的定义，平时我们说到学习，会想到上课、看书等，但之前没有从学习本身定义去看待它，“学习是由经验一起的学习者知识的变化”，对什么是学习有了理论上的理解。在学习过程中，三个基本的要素都是不可或缺的。接下来我们学习了教学的定义并且系统的对学习的环节有了了解。印象最深的内容是解释学习的不同视角，通过对比知道了不同观点的区别，知道对于不同的教学内容可以选择不同的教学方式，例如行为主义、认知主义、建构主义等不同的视角指导下的教学方式。之前在我们的学习过程中常用行为主义的方式来学习，了解了不同的学习方式之后，我们在以后的学习和未来教学过程中可以采用建构主义和社会文化视角下的学习方式，让学习者从被动的信息接受转变为主动的进行知识建构。,学习与教学,2022/9/15 13:06,,,,,,,,
124,2021214392,\N,通过上节课的学习，我对于一些懵懵懂懂的专业性词汇有了更清楚的认知，什么是学习，从不同角度理解学习，以及构建主义的教学理论，大一一年学习过认知主义心理学，上节课接触到构建主义教学理论。,第二章反思,2022/9/15 13:06,,,,,,,,
125,2021214194,\N,这是这门课程的第一节课，老师很系统的给我们讲解了关于教学技术与媒体这门课程的主要内容。令我比较震惊的是这门课程居然是属于教育心理模块，从它的字面意思上看会觉得与心理并没有什么相关的。老师后来给我们呈现了多种教学方式，通过“背英语单词”、“背古诗”、“光合作用”来应用。我觉得比较有趣是一个主题来进行单词的记忆，我之前从未接触过这样背单词的方式。还有光合作用编写出来的那首歌，我觉得也很好，我记得我高中的时候背琵琶行时语文老师告诉我们古人的诗歌其实就是唱出来的，我后来在经典咏流传节目里面也听到了琵琶行的翻唱，给我的是一种全新的感觉，现在想起琵琶行也觉得是记忆犹新，朗朗上口。在不同的教学环境中，并不是每一种教学方式都是适合的，每一种教学方式都会有它的好处和局限性，而我们就是要去学习如何把这些教学方式更好的应用到教学中。跟着老师在学习教学的道路上继续前进！,第一周反思,2022/9/15 22:36,,,,,,,,
126,2021214194,\N,老师真的给了我们很大的惊喜哇！以为这节课会来学习一些新的理论什么的，结果直接就是一场辩论赛了。措手不及中带来满满的刺激感，三四十分钟的时间来准备一场辩论赛，对我们来说无疑是一场巨大的挑战。上学期有幸参加过一场辩论赛，而当时的我只是一个新手小白，记得那场辩论赛我把三辩的稿子念完后便再也没有说过一句话。大概是有了那次的经验，今天的我显得不至于那么慌张，和我的队友们一起从辩题下手，先给技术和学习下了定义，然后拿出两个论点，同时寻找支撑论点的材料，最后设想对方可能会提出的反驳点，看似有理有序，好像我们已经把这三四十分钟的时间充足利用的样子。当知道我们组没有被抽中时，第一反应是窃喜，第二反应是有点难过，觉得我们组也准备挺多的，而接下来他们的辩论赛却让我觉得惭愧。正方的观点理论输出我觉得特别好，是比我们组更有逻辑与条理的，反方似乎被打的有点接不住，但设想如果当时我在反方阵营，我并不觉得我会做的比她们好。这一场辩论赛是学习吗？是的！是我们自己亲手去准备参与的一场学习，见贤思齐焉，见不贤而内自省也。学习永无止境，加油！,第三周反思,2022/9/15 23:22,,,,,,,,
127,2021214161,\N,在本次的课程中，通过辩论赛的形式，进一步加深了我对技术对于学习的影响，在开始选题时，我的内心是偏向技术对于学习是利大于弊的额，所以在得知要进行反方辩论时有点担心，在后续的讨论和查找资料的过程中，我更进一步地认识了技术对学习的影响，但我认为技术只是一个工具，它的好坏与否取决于使用者的使用。,第三讲,2022/9/15 22:57,,,,,,,,
128,2021214161,\N,记忆有点模糊了，在本节课中，我大致了解了我们所需要学习的内容及考核方式，在后续的课程中，进而认识到了ASSURE模型，并系统地指导了媒体所包含的几个方面（音频、视频、文本、视觉）。在本节课中我印象很深的是有关教材的部分，没有想到是英文版的，但这也确实锻炼我们的能力，其次是教学时的应变能力，在教学过程中，可能发生的事很多，包括设备、学生、教师本身以及管理层面的问题等，所以应变能力是很重要的。,第一讲（补——不知道为什么看不到之前发的第一讲的反思）,2022/9/15 23:06,,,,,,,,
129,2021214135,\N,今天的课程中老师带领我们展开了辩论赛，辩论的题目是：技术对学习是利大于弊还是弊大于利。虽然这次辩论赛的准备时间很紧迫，但同学们还是打出了一场精彩的辩论。其中我也学习到了一些打辩论的小技巧，对于技术对于学习是利大于弊还是弊大于利，进行了一些自己的思考与探索。期待在接下来的课程中能够再多一些深入了解。,第三讲,2022/9/15 23:36,,,,,,,,
131,2021214180,\N,本次课上我第一次接触了这门课程的实验，上课前我一直很好奇实验课究竟会做些什么。这次课主要有两个任务，一个是查找某个地市的升学数据并作出图表，另一个是查找六大部署师范大学的录取分数线并作出图表。这两个任务看似简单，实际上我操作起来却并不是一帆风顺。尤其是在第一个任务中，由于我选的城市的教育平台并不是很完善，官方的数据并不多，所以我在搜集数据时很难获取数据，因而我只好换了别的城市。而且数据并不能在同一个网站一次性获得，很多数据都需要一条一条地查找。做这个任务使我认识到掌握检索信息能力和方法的重要性，以及信息获取渠道的重要性。,实验一（9.7）,2022/9/16 0:44,,,,,,,,
132,2021214180,\N,第一章主要分为三大板块：什么是学习，解释学习的不同视角，构建主义的教学理论。第一板块中最重要的是关于学习和教学的定义的阐述。其中关于学习所举出的例子让我印象深刻，比较好理解的是关于游戏，小狗和能量棒的例子，而比较难理解的是撞到头和奖金的例子。通过这几个例子，我发现这里的学习和我以前所拥有的认知有着较大的出入，所以我对有些例子的理解并不是很透彻。而第二板块介绍了四种主要的学习视角，分别是行为主义、认知主义、建构主义和社会心理。最后一个板块介绍了构建主义教学理论，这里有两个关键的名词需要区分，那就是建构主义学习理论和构建主义教学理论。这两个概念非常容易混淆，从前在教育技术学导论课上我就曾一度将二者混在一起。而今天课上老师从英文单词的视角教会了我一种新的区分方法，那就是建构主义学习理论的单词是constructivism，是以vism为后缀，许多学习理论以此为后缀。而构建主义教学理论是constructionism，是以nism为后缀的，许多教学理论以此为后缀。,第二次课（9.8）,2022/9/30 10:16,,,,,,,,
133,2021214180,\N,今天比较意外的是，这次课并不是像之前由老师负责大部分的时间来进行传授知识，相反，今天课堂的大部分时间是交给我们学生自行把握的。因为今天我们在课上开展了关于技术对于学习的作用的辩论赛。我们用了一节多的课来进行讨论准备，在第二节课后半部分正式进行辩论环节。这对我来说有着一定的挑战性，因为此前我并未亲自参与过辩论，顶多是观看辩论。我在小组中向其他有经验的同学求助，了解了一些辩论的常识。此外，为了准备辩论的内容，我们在网络上搜集了许多相关资料，在这个过程中我们自身也在利用互联网技术进行学习。经过这次辩论活动，我们不仅学到了辩论的技巧和方式，还学到了技术与学习的关系。但是目前我对于二者的关系的认识还不够深刻，希望下次课能在老师的讲解下加深理解。,第三次课（9.15）,2022/9/30 10:16,,,,,,,,
134,2021214179,\N,在今天课上，我们举行了一次小组辩论赛，辩题为技术对学习的影响是利大于弊还是弊大于利。初看到这个题目时，我心里便认为技术对学习的影响应当是利大于弊的。但是技术对于学习的影响究竟体现在哪里，其实我也不太清楚。然而，经过了一节课的查找资料以及听了班级的辩论赛以后，我对于技术对学习的利弊有了进一步的认识。我认为，技术是一种解决问题的方法及方法原理。按我的理解，技术可以是我们日常用的纸笔，也可以是网络资源。技术的利体现在：1.技术带给我们丰富的学习资源，能够让我们查阅；2.技术能够弥补经济落后地区的不足，推进教育公平化发展；3.技术可以根据每个学习特点，满足学习者的个性化需求。但同时，技术也有一些弊端，诸如网上的学习资源良莠不齐，学习者会对技术产生依赖性。但是，瑕不掩瑜，我还是认为技术的弊端远远小于技术的利处，我们要认清技术的弊端，但也不能因为技术的一点点弊端便全盘否定技术。,2022年9月15日第三次课,2022/9/16 10:59,,,,,,,,
135,2021214171,\N,虽然总体情况技术都是对学习产生了帮助的，但是都是建立在技术得到了良好使用的前提下，因此如何良好的应用技术到教育领域是十分重要的。,辩论,2022/9/16 18:22,,,,,,,,
136,2021214181,\N,第三节课的主要内容是研究技术对学习的影响，教学策略是课堂辩论，我们用了一节课准备近一节课辩论，我这里其实对我们组准备辩论的过程印象比较深刻。我们组是正方，认为技术对学习的影响利大于弊，我们还定下了判准，技术是否能更好地促进经验积累及学习者知识的变化，针对技术和学习的定义去研究，我个人认为，技术不只是信息技术，有一句反问很好，教学不是技术吗？你能想象没有技术的日子吗？人们已经离不开技术了。不可否认技术对学习有弊有利，针对信息的良莠不齐和使人产生依赖性惰性这类问题，在时代发展趋势下，技术浪潮滚滚不可避，锻炼自己对信息的甄别能力和独立能力正是我们作为信息时代人的信息素养必备能力。我们没有否认技术对学习起到辅导作用，辅助作用，人类是技术用在学习的主体，但是技术对学习利大于弊是不可否认的，它将纸质书变成电子书，经验的积累与分享速度加快，人类的社交空间扩大，我们所能站在的巨人肩膀因为技术而变得更为宽阔结实有力，如果认为技术带来退步并阻碍了人类的进步，岂不是将科技大爆炸的时代经过和历史付做一笔笑谈？又视我们所学的专业于何地位？利用技术，充分发挥技术对学习的积极作用，并合理规避技术带来的消极影响，是我们作为使用技术的主体在这个信息社会有能力去把握住的事情，我们不该因噎废食，固步自封。,2022.9.16第三节课反思,2022/9/16 23:37,,,,,,,,
137,2021214159,\N,这节课我们进行了紧张又激烈的课堂辩论，从第一节课确定辩手到小组讨论辩题、以及下一节课后面讨论的进行的辩论都有条不紊，这让我再一次明白小组分工提高效率和团队合作的重要性，合作的时候每个人都提高效率，那整个团队的工作效率就会提高很多。辩论赛也让我的思辨能力有了提高，让我能更全面的看待技术和学习的关系，技术的进步，让我们的学习方式更加灵活，学习过程也更加多元，学习的资源也更加丰富，但是同时丰富的资源和简化的学习会增加人的惰性，更加考验每个人的自制力。对于资源的繁多和纷杂，我们更要学会分辨。同时，作为未来的老师，我们也更要注意过分依赖技术的问题，不管是学生还是自己，必须克服对技术的过度依赖，不然技术将阻碍我们的学习而不是促进。,1月2日,2022/9/17 8:54,,,,,,,,
138,2021214182,\N,在今天的课上，我们进行了“技术对于教育的影响是利大于弊，还是弊大于利”这个辩题的探讨和辩论，我个人认为技术对于教育的影响是利大于弊的，因为技术可以促进学生学习，先进的媒体技术可以将学生们从枯燥的课本中引导出来，极大丰富了学生的视听感受，激发学生学习兴趣；技术可以提高学习效率，多媒体技术可以在抽象教学中发挥功能，提高学生的知识接受程度；技术可以拓宽学习者的思维能力，技术的高速发展使得网上存在对事物观点不同的看法，这些不同可以激发学生去思考比较。当然事物具有两面性，技术肯定也有其弊端存在，就像课上也有同学提出乔布斯认为技术对教育的影响极小的观点，这也是我们需要去思考和解决的问题，怎么样才能让技术更好地运用于教学，帮助学习者学习，道路依旧漫长，我们仍需努力。,3,2022/9/17 10:38,,,,,,,,
139,2021214132,\N,这次课上我们随机开展了一场辩论赛，题目为“技术对学习是利大于弊还是弊大于利”，我们小组抽到的是正方，觉得这个方向还是比较好说的，技术的普及使教学的方式更加多样化，也更能满足不同学生的个性化学习，当然与此同时也会带来一些弊端，比如学生学习时注意力可能会被分散不够集中，但是这样的情况也可以用技术来解决，比如一些锁机软件的开发也可以避免这种情况。总体来说，在信息化时代下技术对于学习还是利大于弊。我们小组组员之间配合十分默契，分工明确，也让我感受到了小组合作的乐趣与高效。,技术对学习,2022/9/17 12:30,,,,,,,,
140,2021214193,\N,在本堂课，我作为第十组的成员参与了辩论赛，我们组的观点是技术对于学习弊大于利。在与对方的辩论中我了解了很多关于技术对于学习产生好的有利影响和不利影响，有利的方面比如：技术让资源能够及时共享，不利的比如技术也会使资源良莠不齐，增加认知负荷等等。虽然我是反方，但是我本人最开始拿到这个辩题的时候是认为技术对于学习是利大于弊，因为技术改变世界是世界发展的必然趋势，技术对于教育的改革使得学习理念有了极大的变化，出现了更多的教育形态，是很有利于学生重视发展的，这也是我们教育技术的意义，希望能够通过理论和实践利用好技术这个工具，促进学习，促进教育。,第三次课,2022/9/17 12:44,,,,,,,,
141,2020213220,\N,在这周的课程当中，我们进行了辩论赛，辩论的题目是技术对于学习是利大于弊还是弊大于利。我们抽中的是正方，即技术对于学习是利大于弊，这也是我个人所认同的观点。我们只有一节课的准备时间，小组的每个人都在很认真的查找资料，进行总结归纳，最后我们小组并没有被抽中，但是也观看了其他两个小组的辩论，辩论结束后我也依然认为技术对于学习是利大于弊的。因为技术的发展、媒体技术的使用使我们的学习方式变得更加多样化，将学生从枯燥的书本当中引导出来，使人们对于学习的态度由消极转变为积极，技术的发展还提供了更加丰富的学习资源，提高了学习者的学习效率，此外，技术支持下的协作学习、个性化学习等等也很有利于学习。,第三周,2022/9/17 14:09,,,,,,,,
142,2021214167,\N,得知要在课堂上搞辩论赛时，我的心情是激动的，因为第一学期新生研讨课搞过辩论赛，而我因为体育课没去现场，此为人生中的一大遗憾，然而得知我们的辩题是技术对学习是弊大于利时，激动之情轰然崩塌，作为教育技术学的学生，要辩证技术对学习是弊大于利这一明显不利于我们的辩题，内心十分悲伤，时间结束时资料刚查完，没有写辩论稿，没有分一辩二辩四辩，没想到抽到了我们组，最后只能一名同学挑大梁，场面一度十分尴尬。本节课让我们了解了技术与学习的相关内容，认识到自己对于辩论方面的不足，立刻将看辩论排上日程。,第三课（辩论）,2022/9/17 14:09,,,,,,,,
143,2021214136,\N,第三节课我们进行了辩论会，辩题是技术对学习是否利大于弊，在查资料时我们小组讨论不断，这确实是一个值得思考的问题。我认为是利大于弊，技术的革新，技术的进步所带来的正是我们现今能够自由地学习，其中网络技术就能让我们即便是疫情情况下也能上网课保证不虚度光阴，所以技术给我们带来的好处是不可估量的，这节课在激烈的讨论和精彩的辩论之后落下了帷幕。,第三节课-辩论会,2022/9/17 14:55,,,,,,,,
144,2021214158,\N,关于这节课举行的辩论赛，我们组抽到了反方，刚抽到题目的时候就很绝望，因为反方在这个辩题里天然不占优势，因为我们都知道，技术本身是没有对错的，之所以将技术运用在教育里会出现这么多的问题，是因为我们的自制力不够。据我们查到的数据，最新发布的NAEP报告显示，美国小学生在2020年至2022年期间的成绩下滑，让该国数十年以来在数学和阅读能力方面的进步“化为乌有”。与2020年年初相比，美国9岁学生的平均数学成绩下降了7分，而阅读成绩下滑了5分。这意味着美国小学生数学成绩下滑至1999年的水平，而阅读成绩则与2004年的平均成绩持平。而美东时间9月21日，据cbs boston和boston25news报道，根据麻州中小学教育部（DESE）周二公布的数据，今年春季全州的MCAS成绩普遍向一个方向发展：下降。DESE今年对麻州3-8年级和10年级的学生进行了评估，在2020年，MCAS测试被取消了。结果显示，只有一个类别的能力比2019年有所提高，即10年级学生2021年的英语成绩（language arts）比2019年提高了3%。而3-8年级的该项成绩，在全州范围内下降了6%。成绩下滑最严重的是数学科目，3-8年级的成绩急剧下降了15%，而10年级下滑了7%。此外，5年级和8年级参加的MCAS科学考试，下降了5%。再根据我们上网课的经历，都不难看出，技术本身并没有任何负面影响，只是因为没有了老师时时刻刻的管束而松散了许多所以导致了成绩的下降。再例如搜题软件，虽然它的确有详细解析，甚至还有教学视频，但是就我们查到的资料，仅有不到4%的人是为了学习这道题的解决方法，大多数的人仅仅是为了完成作业。所以我认为最重要的还是要提升自己的自控能力，坚定自己的决心认真学习，让技术对我们的辅助能够达到最大的程度,第三章,2022/9/17 15:59,,,,,,,,
145,2021214141,\N,这次课上，我们进行了一场辩论赛，虽然我并没有真正参与，但是在准备过程中，我对辩论赛的规则进行了深刻的了解，并对辩论赛进行了积极的准备，作为一辩，我汇总了小组成员们查找的资料，进行了充足的准备，收获很大。观看完其中两个小组的辩论后，我依然认为技术对学习是利大于弊的，这是大势所趋，拥有广阔的发展前景。掌握技术与媒体的运用，是一个师范生必备的技能，我将以此为目标，不断学习。,9月15日,2022/9/17 20:24,,,,,,,,
146,2021214134,\N,今天在课堂上开展了一场激烈的辩论会，站在一个旁观者的角度，我学到了如何辩证地看待一个问题，同时也再次理解了学习的定义，在这样一个气氛活跃的环境下，我的知识经验得到了很多提升。同时，就今天课堂开展辩论会一环节而言，我受到了很大的启示。将来做老师的时候，我要让自己的课堂不拘于一种形式，开展辩论会也好，小组合作也好，个人展示也好，尽可能让课堂形式多样化，充分调动学生的兴趣，提高课堂的参与度，，打造快乐而充实的课堂。,3,2022/9/17 21:53,,,,,,,,
147,2020213700,\N,本节课老师以\科技对学习是弊大于利还是利大于弊\"作为辩题展开辩论活动。第一节课准备，第二节课开始辩论.我们小组抽到反方，我个人觉得难度不小，明明我是学教育技术的，怎么要我说技术对学习是弊大于利呢?这不是搬起石头砸自己的脚吗?但思考之后和听完精彩的辩论后我还是得出了目前技术对于学习的局限性:1.app推荐算法信息茧房导致创造力下降;2.网上信息鱼龙混杂需要筛选;.3.多媒体教学容易流于形式，脱离重点等.但我个人认为技术是可以提高学习效率和人类绩效的，只不过需要不断地优化与调整.以后的学习会额外考虑到这些局限性，看看能不能缓解这些问题甚至解决它们",第三节课反思,2022/9/17 22:23,,,,,,,,
148,2021214192,\N,这节课我们进行了辩论，讨论技术对于学习是利大于弊还是弊大于利，通过这次辩论我们了解到任何事物都是两面的，技术确实对我们的学习带来了很多便利，但是同时也会有一些弊端，例如，可能会过度依赖于技术而限制了自身思维的锻炼，所以，我们在平时的学习生活中要注意适度。,第三章,2022/9/18 8:15,,,,,,,,
149,2021214191,\N,  上节课是以辩论赛的形式辩论“技术对学习是利大于弊还是弊大于利”，我们是正反，虽然最后没有抽到我们组，但在准备的过程中，我们也查阅了很多资料。我们一开始就想要当正反，大家一看就觉得肯定是利大于弊嘛，但在查资料和准备辩论的过程中，我们还是发现有很多技术都需要完善的，有些技术甚至会影响学生学习，但总体来说，我们还是认为利大于弊。,第三章,2022/9/18 9:33,,,,,,,,
150,2021214131,\N,"在课程上，老师带领我们从课程定位，主要内容，预期目标，评价方式，学习指导对这门课进行了一个系统的了解。我们主要学习三大部分，理论基础，学习环境与教学媒体，在上一学期教育技术学导论中感觉学习到了很多理论东西，在本课堂会更侧重于媒体技术，当我看到学习一个新知识，可以用多种方式来提高学习效率，成了现在教育的一种热点，也是自己非常感兴趣的一部分，希望在未来的学习中可以认真思考，开拓创新。
我们应该认识教学中的技术与教学媒体在教学中的优势，应用到多媒体学习理论教学，理论学习理论等，最终能够进行教学系统设计模型和教学实践，使自己未来成为一个能够把技术和理论融合贯通的现代技术老师。",教学技术与媒体提纲,2022/9/18 9:36,,,,,,,,
151,2021214169,\N,这节课主要辩论了技术对于学习是利大于弊还是弊大于利，我们往往认为技术对于学习是利大于弊但是当我们从另一方面来思考的时候也确实能得出一些结论来指向技术对于学习是弊大于利。同时，我们对技术的定义也有了更深层次的理解。,第三堂课,2022/9/18 9:43,,,,,,,,
152,2021214131,\N,我们上节课就技术对学习是利大于弊还是弊大于利这个话题展开了辩论赛，我们每一个小组也都进行了相关的准备，在讨论的过程，我们作为正方利大于弊，我们认为在现在技术发展迅速的阶段，对于学习是非常有帮助的，它既提高了学生的学习兴趣，也能够激发学生的创新思维，引导学生自主学习，随处学习个性化学习，使学习的效率变得很高另一方面，也提高了教师的教学质量，老师可以利用先进的技术，进而更好地表达自己的教学的形式比如说老师要去教一首古诗，可以采用多媒体的方式播放以及视频的形式，让同学去了解当时的创作背景，这样可以融情于景立足新发展阶段，贯彻新发展理念构建新发展格局推动高质量发展，必须深入实施科教兴国战略，人才强国战略，创新驱动发展战略，而在这个过程中，基础对于教学明显是一个很重要的因素惟创新者进，惟创新者强，惟创新者胜，每一座城市，每一个技术开发区，只有利用其技术好的，利用技术在新的征程上才能赢得优势，赢得主动，赢得未来,技术对学习是利大于弊还是弊大于利辩论,2022/9/18 9:48,,,,,,,,
153,2021214184,\N,技术对学习利大于弊还是弊大于利？我方的观点是技术对学习利大于弊。一.技术使学习方式多样化，在教学中引入先进的技术后，一方面，使学生从被动学习转向主动学习；另一方面，使学生的学习方式由原来的单一性转为多样性。二.技术使学习资源更丰富，网络上有许多学习视频可供选择，教师可以通过网路学习了解更多先进的教学方式促进学生学习。,辩论赛,2022/9/18 16:04,,,,,,,,
154,2021214172,\N,辩论赛中，双方的辩论让我意识到了技术对学习不同方面的影响。技术对学习不仅有好处也有很多弊端，现在使用在教学上的技术也还有许多要完善的地方。对技术的使用也需要有限制，不能滥用技术。,第三节课,2022/9/18 16:13,,,,,,,,
155,2021214144,\N,技术是解决问题的方法及方法原理，是指人们利用现有事物形成新事物，或是改变现有事物功能、性能的方法。学习是是人在生活过程中，通过获得经验而产生的行为或行为潜能的相对持久的方式，我认为 技术使学习方式多样化，在教学中引入先进?的技术后，教学手段的多样化、媒体技术的应用，将学生从枯燥?的课本中引导出来，视觉、听觉、触觉等感官上的丰富，激发了?学习者的学习兴趣，让学生喜欢学习，融入学习。?从学习方式看，一方面，使学生从被动学习转向主动学习；?另一方面，使学生的学习方式由原来的单一性转为多样性。技术?让学习变得简单、生动，吸引学习者积极主动的投入自己的经?历，并且可以从技术所提供的多种学习方式中自由选择。无论是?适合班集体学习、小组协作学习，还是个别化学习的学习者，都?能够得到满足。,技术与学习,2022/9/18 17:23,,,,,,,,
156,2021214178,\N,这节课我们对于技术学习的影响是利大于弊还是弊大于利进行了一场辩论赛。从我自身的看法来说，我认为技术对学习的影响是利大于弊的。我们小组抽到的立场是反方，即技术对学习的影响是弊大于利。在小组内部讨论的过程中，我们先从技术以及学习的定义出发，了解到了技术在我们生活当中使用的广泛，更全面的认识到了技术可能带来的弊端，例如学生可能会对搜题技术产生依赖，遇到问题不再会去主动思考，或是忽视了人与人之间的沟通交流。在观看其他两个小组的辩论过程，我们认识到了技术的不便和弊端是我们现在丞需发展和改进的地方。总的来说，技术对学习的影响有利有弊，我们需要承认当今技术对于学习带来的种种不便或是弊端，但是在总体的趋势下，技术和学习是在不断的进步、发展和完善的，是对未来学习的方式有着重要支撑作用的。我们也需要认识到，技术是为学习而服务的，学习的主体仍然是人。,技术对学习的影响,2022/9/18 18:59,,,,,,,,
157,2021214150,\N,"这堂课老师举行了一场辩论赛——技术对学习是利大于弊还是弊大于利？其实在这之前，我从来都没有考虑过这个问题，在技术日异月新的时代，技术真的对我们是利大于弊吗？我认为是这样的。对于学生来说，我们可以运用多媒体技术是抽象的知识变成具体的事例，使学生更好地理解知识；也能通过动画，图片等来引起学生的兴趣；打破了传统同学们学习的时空限制，能够实现远程教学。对于老师，多媒体的运用也有利于老师对知识进行传播，复杂的知识网，不在只是出现在口头教学中。对于整个社会，技术的运用实现了学习资源的大共享，我们不必出国就能看见国外的文化，在家看着国外课程。虽然，技术也会带来一定的弊端。但作为教育技术学的师范生，我们要做的就是趋利避害，最大限度的发挥技术的作用。
",第三堂课后的反思,2022/9/18 21:15,,,,,,,,
158,2021214186,\N,这节课我们通过这场辩论赛，对于技术和教学之间的联系与影响有了更深一步的了解，并且每个人都参与其中，其中，我们小组对于他的影响分成了社会各人与教师三个层面，毫无疑问的是，技术对于教学的进步起到了巨大的推进作用，也许他在发展的过程中会带来一些弊端，但是总的来说还是利大于弊，技术大大的方便了我们的生活，也将会渗透进我们的教学。,第三节,2022/9/18 22:17,,,,,,,,
159,2021214186,\N,通过这次上课，我了解到了包括但不限于学习的分类，学习是什么，行为主义学习观，认知主义学习观与建构主义学习观，教学是什么？教学带来的变化是什么？教学给人带来影响的过程有哪些？教学有哪些建构主义学习理论具体是什么东西？让我对于教学理论有了很多更深刻的了解。,第二节反思,2022/9/18 22:19,,,,,,,,
