uid,content,title,time
2020213347,"本次课我学习到的内容如下
SQL 结构化查询语言，是关系数据库的标准语言。SQL是一个通用的、功能性极强的关系数据库语言
特点：一、综合统一
①	 集数据定义语言（DDL），数据操纵语言（DML），数据控制语言（DCL）功能于一体。
②	可以独立完成数据库生命周期中的全部活动。
定义关系模式，插入数据，建立数据库，对数据库中的数据进行查询和更新
数据库重构和维护，数据库安全性、完整性控制。
③	用户数据库投入运行后，可根据需要随时逐步修改模式，不影响数据的运行。
④	数据操作符统一
二、高度非过程化
①	非关系数据模型的数据操纵语言面向过程，必须定制存储路径
②	SQL只要提出“做什么”，无需了解存储路径
③	存储路径的选择以及SQL的操作过程由系统自动完成
三、面向集合的操作方式
①	非关系数据模型采用面向记录的操作方式，操作对象是一条记录
②	SQL采用集合操作方式
操作对象、查找结果可以是元组的集合
一次插入、删除、更新操作的对象可以是元组的集合
四、以同一种语法结构提供多种使用方式
①	SQL是独立的语言，能够独立地用于联机交互的使用方式
②	SQL是嵌入式语言，能够嵌入到高级语言程序中，供程序员设计程序时使用。
五、简洁，易学易用，
SQL完成核心功能只用了9个动词。
SQL基本概念
基本表：本身独立存在的表，SQL中一个关系就对应一个基本表，一个(或多个)基本表对应一个存储文件，一个表可以带若干索引
存储文件：逻辑结构组成了关系数据库的内模式，物理结构是任意的，对用户透明。
视图：从一个或几个基本表导出的表，数据库中只存放视图的定义而不存放视图对应的数据，视图是一个虚表，用户可以在视图上再定义视图
数据定义。
SQL的数据定义功能: 模式定义、表定义、视图和索引的定义
数据库对象的命名机制：一个DBMS实例中，可建立多个数据库，一个数据库中可以建立多个模式，一个模式下可以建立多个表、视图和索引等数据库对象。
定义模式：
CREATE SCHEMA<模式名>AUTHORIZATION<用户名>。
定义模式实际上定义了一个命名空间在这个空间中可以定义该模式包含的数据库对象，例如基本表、视图、索引等。
删除模式：
	DROP SCHEMA <模式名> <CASCADE|RESTRICT>
	CASCADE:删除模式的同时把该模式中所有的数据库对象全部删除
RESTRICT:如果该模式中定义了下属的数据库对象（如表、视图等），则拒绝该删除语句的执行。当该模式中没有任何下属的对象时才能执行。
定义基本表：
CREATETABLE<表名>
（<列名><数据类型>[<列级完整性约束条件>]
[，<列名><数据类型>[<列级完整性约束条件>]]...
[，<表级完整性约束条件>]）；
完整性约束有三种：not null，unique,check(P)
SQL中域的概念用数据类型来实现,
定义表的属性时，需要指明数据类型及长度。每一个基本表都属于某一个模式一个模式包含多个基本表。
修改基本表：
	ADD/DROP 可以增加、删除一个列；
	ADD/DROP 增加一个表级完整性约束，或删除某个完整性约束
	ALTER 更改某一列的数据类型
删除基本表：DROP TABLE <表名>［RESTRICT| CASCADE］；
建立索引：
建立索引的目的：加快查询速度。RDBMS中索引一般采用B+树、HASH索引来实现。B+树索引具有动态平衡的优点HASH索引具有查找速度快的特点
	CREATE[UNIQUE][CLUSTER]INDEX<索引名>
ON<表名>(<列名>[<次序>][,<列名>[<次序>]]...)；
删除索引：
DROPINDEX<索引名>；删除索引时，系统会从数据字典中删去有关该索引的描述。
数据查询：单表查询：查询只涉及一个表。
关键点：投影属性列 SELECT FROM （*表示所有属性）。
去除重复元组 SELECT DISTINCT 默认为ALL。
确定范围：BETWEEN…AND。
确定集合：IN,NOT IN。
字符匹配：LIKE, 使用换码字符将通配符转义为普通字符。
逻辑运算符：AND和OR来联结多个查询条件，AND的优先级高于OR，可以用括号改变优先级。
聚集函数：计数count,计算总合sum,计算平均值avg，最大最小值max，min.
查询结果的排序 ORDER BY 升序ASC降序DESC。",（第六次课程）关系数据库标准语言SQL,2022-11-06 16:29:05
2020213347,"连接查询：同时涉及多个表的查询，连接查询是关系数据库中最主要的查询，包括等值连接查询，自然连接查询，非等值连接查询，自身连接查询，外连接查询和符合条件连接查询等
连接查询的WHERE子句中用来连接两个表的条件称为连接条件或连接谓词，其一般格式为[<表名1>.]<列名1>  <比较运算符>[<表名2>.]<列名2>。其中比较运算符主要有>,>=,<,<=,=，！=或<>。当连接运算符为=时为等值连接，使用其他运算符称为非等值连接。若在等值连接中把重复的属性列去掉则为自然连接
连接条件中的各连接字段类型必须是可比的，但名字不必是相同的。
连接操作的执行过程：嵌套循环法
自身连接：一个表与其自己连接，需要给表起别名以示区别，由于所有属性名都是同名属性，因此必须使用别名前缀。新表名作为表中属性的前缀。
外连接：普通连接操作只输出满足连接条件的元组。外连接操作以指定表为连接主体，将主体表中不满足连接条件的元组一并输出
	若有悬浮元组，则需使用外连接
	左外连接：LEFT OUTER JOIN
	右外连接: RIGHR OUTER JOIN
	ON指定连接条件，外连接时使用
	内连接查询  
复合条件连接：WHERE子句中含多个连接条件
嵌套查询
一个SELECT-FROM-WHERE语句称为一个查询块。将一个查询块嵌套在另一个查询块的WHERE子句或HAVING短语的条件中的查询称为嵌套查询
子查询的限制：不能使用ORDER BY子句。
不相关子查询：子查询的查询条件不依赖于父查询，由里向外逐层处理。即每个子查询在上一级查询处理之前求解，子查询的结果用于建立其父查询的查找条件。
相关子查询：子查询的查询条件依赖于父查询。首先取外层查询中表的第一个元组，根据它与内层查询相关的属性值处理内层查询，若WHERE子句返回值为真，则取此元组放入结果表然后再取外层表的下一个元组重复这一过程，直至外层表全部检查完为止。
	带有IN谓词的子查询
	带有比较运算符的子查询
当能确切知道内层查询返回单值时，可用比较运算符（>，<，=，>=，<=，!=或< >）
	带有ANY（SOME）或ALL谓词的子查询
 
	带有EXISTS谓词的子查询
	带有EXISTS谓词的子查询不返回任何数据，只产生逻辑真值“true”或逻辑假值“false”。 由EXISTS引出的子查询，其目标列表达式通常都用* ，因为带EXISTS的子查询只返回真值或假值，给出列名无实际意义
一些带EXISTS或NOT EXISTS谓词的子查询不能被其他形式的子查询等价替换。所有带IN谓词、比较运算符、ANY和ALL谓词的子查询都能用带EXISTS谓词的子查询等价替换。
集合查询
集合操作的种类：
并UNION。UNION：将多个查询结果合并起来时，系统自动去掉重复元组。UNION ALL：将多个查询结果合并起来时，保留重复元组
交INTERSECT，差EXCEPT。
参加集合操作的各查询结果的列数必须相同；对应项的数据类型也必须相同。
",（第七次课程）关系数据库标准语言SQL（续:连接查询，嵌套查询，集合查询）,2022-11-07 02:10:50
2020213347,"数据更新
	插入数据
两种插入数据方式1. 插入元组2. 插入子查询结果
	插入元组：将子查询结果插入指定表中
	INSERT INTO <表名> (属性名)…
	属性列的顺序可与表定义中的顺序不一致
	VALUES （<常量1>…
1.	常量值与相应属性名至于相同，个数相同
2.	元组的某属性没在INTO后出现，则这些属性上的值取空值NULL
3.	INTO中没有指明任何属性，则VALUES子句中新插入的元组在每个属性上必须有值，且常量值的顺序要与表定义中属性的顺序一致
	修改数据：修改指定表中满足WHERE子句条件的元组
修改属性值：
UPDATE <表名>(只能对一个表进行修改)
SET<属性名1>=<表达式1>（…）
指定修改方式➢要修改的列➢修改后取值
WHERE <元组选择条件>
指定要修改的元组➢缺省表示要修改表中的所有元组
	删除数据：删除指定表中满足WHERE子句条件的元组
删除元组
DELETE(只能对一个表进行操作)
FROM<表名>
WHERE<元组选择条件>
	更新操作的完整性检查
更新操作不满足参照完整性时
①	拒绝执行（NO ACTION）
②	产生级联操作（CASCADE）
③	设置为空值（SET NULL）
视图
视图是从一个或几个基本表导出的表，它与基本表不同，是一个虚表。数据库中只存放视图的定义，不存放视图对应的数据。这些数据仍存放在原来的基本表中，基表中的数据发生变化，从视图中查询出的数据也随之改变。
基于视图的操作：查询、删除、受限更新、定义基于该视图的新视图。
建立视图：CREATE VIEW<视图名>（列名，列名…）组成视图的属性列名或者全部省略或者全部指定，若省略了视图的属性列名，则该视图由子查询SELECT子句目标列中的诸字段组成。
			AS<子查询>子查询可以是任意的SELECT语句，是否可以含有ORDER BY子句和DISTINCT短语取决于系统的实现。
WITH CHECK OPTION表示对视图进行UPDATE、INSERT和DELETE操作时要保证更新插入或删除的行满足视图定义中的谓词条件（即子查询中的条件表达式）
关系数据库执行CREATE VIEW语句的结果只是把视图的定义存入数据字典，并不执行其中的SELECT语句。
行列子集视图：从单个基本表导出的，并且只是去掉了基本表的某些行和后写列，但保留了主码的视图。
视图不仅可以建立在单个或多个基本表上，也可以建立在一个或多个已定义好的视图上，或建立在基本表与视图上。
删除视图：DROP VIEW<视图名>
如果该视图上还导出了其他视图，使用CASCADE级联删除语句，把该视图和由它导出的所有视图一起删除。删除基表时，由该基表导出的所有视图定义都必须显式地使用DROP VIEW语句删除。
查询视图：视图消解法：从数据字典中取出视图的定义，把定义中的子查询和用户的查询结合起来，转换成等价的对基本表的查询，然后再执行修正了的查询。
更新视图：视图是虚表，对视图的更新最终要转换为对基本表的更新。
UPDATE<视图名>->基本表名 SET 
视图的作用：1.视图能够简化用户的操作。2.视图使用户能以多种角度看待同一数据。3.视图对重构数据库提供了一定程度的逻辑独立性。4.视图能够对机密数据提供安全保护。5.适当的利用视图可以更清晰的表达查询。
",（第八次课程）关系数据库标准语言SQL（续：数据更新，视图）,2022-11-08 14:10:02
2020213347,"定义：数据库的安全性是指保护数据库以防止不合法使用所造成的数据泄露、更改或破坏。系统安全保护措施是否有效是数据库系统主要的性能指标之一。
数据库的一大特点是数据可以共享；
数据共享必然带来数据库的安全性问题；
数据库系统中的数据共享不能是无条件的共享；
例：军事秘密、国家机密、新产品实验数据、市场需求分析、市场营销策略、销售计划、客户档案、医疗档案、银行储蓄数据
计算机系统安全性：为计算机系统建立和采取的各种安全保护措施，以保护计算机系统中的硬件、软件及数据，防止其因偶然或恶意的原因使系统遭到破坏，数据遭到更改或泄露等。
三类计算机系统安全性问题：技术安全类，管理安全类，政策法律类。

	数据库的不安全因素
①	非授权用户对数据库的恶意存取和破坏
黑客和犯罪粉丝在用户存储数据库时猎取用户名和用户口令，然后假冒合法用户偷取、参改甚至破坏用户数据
安全措施：用户身份鉴别、存取控制和视图等技术
②	数据库中重要或敏感的数据被泄露
安全措施：强制存取控制、数据加密存储和加密传输。审计日志分析
③	安全环境的脆弱性
数据库的安全性与计算机系统的安全性紧密联系
安全措施：建立一套可信计算机系统的概念和标准	
	三类计算机系统安全性问题
技术安全类，管理安全类，政策法律类
	安全标准简介
 
①	TCSEC/	TDI标准 紫皮书
TDI中定义了数据库管理系统的设计与视线中需满足和用以进行安全性级别评估的标准
从安全策略、责任、保证、文档四个方面来描述安全性级别划分的指标
 
B2以上的系统还处于理论研究阶段，应用多限于一些特殊的部门，如军队等。
②	CC标准
提出国际公认的表述信息技术安全性的结构
把信息产品的安全要求分为安全功能要求、安全保证要求
 
数据库安全性控制
	非法使用数据库的情况：
		编写合法程序绕过DBMS及其授权机制；
直接或编写应用程序执行非授权操作；
通过多次合法查询数据库从中推导出一些保密数据；
计算机系统中，安全措施是一级一级层层设置。
数据库安全性控制的常用方法： 
a)	用户标识与鉴别：系统提供的最外层安全保护措施；
用户标识；
口令：系统核对口令以鉴别用户身份。
b)	存取控制：定义用户权限；合法权限检查；自主存取控制，强制存取控制；通过SQL 的GRANT语句和REVOKE语句实现。
c)	授权与回收：GRANT语句，将对指定操作对象的指定操作权限授予指定的用户。
d)	数据库角色：被命名的一组与数据库操作相关的权限。角色是权限的集合；可以为一组具有相同权限的用户创建一个角色；简化授权的过程。
e)	角色的创建：CREATE ROLE <角色名>
f)	强制存取控制方法：可能存在数据的“无意泄露”。原因：这种机制仅仅通过对数据的存取权限来进行安全控制，而数据本身并无安全性标记。解决：对系统控制下的所有主客体实施强制存取控制策略。
保证更高程度的安全性，用户能不能直接感知或进行控制，适用于对数据有严格而固定密集分类的部门，如军事部门，政府部门。主体是系统中的活动实体；客体是系统中的被动实体，是受主体操纵的，如文件，基表，索引，视图。
敏感度标记。主体的敏感度标记称为许可证级别；客体的敏感度标记称为密级
",（第九次课程）数据库的安全性,2022-12-27 00:09:06
2020213347,"数据库完整性概念和分类：
数据库完整性是指DBMS应保证的DB的一种特性——在任何情况下的正确性、有效性和一致性。为维护数据库的完整性，DBMS必须：1.提供定义完整性约束条件的机制2.提供完整性检查的方法3.违约处理。
数据的完整性和安全性是两个不同概念：数据的完整性：防止数据库中存在不符合语义的数据，也就是防止数据库中存在不正确的数据；防范对象：不合语义的、不正确的数据；数据的安全性：保护数据库防止恶意的破坏和非法的存取；防范对象：非法用户和非法操作。
关系模型中有完整性要求：实体完整性，参照完整性，用户自定义完整性。
实体完整性：CREATE  TABLE中用PRIMARY KEY定义。单属性构成的码有两种说明方法：定义为列级约束条件；定义为表级约束条件。对多个属性构成的码只有一种说明方法：定义为表级约束条件。
实体完整性检查和违约处理：
插入或对主码列进行更新操作时，RDBMS按照实体完整性规则自动进行检查。包括：1. 检查主码值是否唯一，如果不唯一则拒绝插入或修改。2. 检查主码的各个属性是否为空，只要有一个为空就拒绝插入或修改。
参照完整性：在CREATE  TABLE中用FOREIGN KEY短语定义哪些列为外码；用REFERENCES短语指明这些外码参照哪些表的主码。
参照完整性检查和违约处理：1. 拒绝(NO ACTION)执行•默认策略2. 级联(CASCADE)操作3. 设置为空值（SET-NULL）•对于参照完整性，除了应该定义外码，还应定义外码列是否允许空值。
用户定义的完整性：用户定义的完整性就是针对某一具体应用的数据必须满足的语义要求。
属性上的约束条件的定义：CREATE TABLE时定义：列值非空（NOT NULL）；列值唯一（UNIQUE）；检查列值是否满足一个布尔表达式（CHECK）；插入元组或修改属性的值时，RDBMS检查属性上的约束条件是否被满足，如果不满足则操作被拒绝执行。
 
 
 
 
 
 
表完整性与列完整性
 
 
 
 
 
触发器：触发器（Trigger）是用户定义在关系表上的一类由事件驱动的特殊过程。由服务器自动激活；可以进行更为复杂的检查和操作，具有更精细和更强大的数据控制能力
CREATE TRIGGER语法格式；
",（第十次课程）数据库完整性,2022-12-27 00:19:48
2020213347,"关系数据库逻辑设计：针对具体问题，如何构造一个适合于它的数据模式；数据库逻辑设计的工具──关系数据库的规范化理论。
1.完整性约束的表现形式：限定属性取值范围；定义属性值间的相互关联，这就是函数依赖，它是数据库模式设计的关键。
2.数据依赖：一个关系内部属性与属性之间的约束关系；现实世界属性间相互联系的抽象；数据内在的性质；语义的体现。
函数依赖
3.数据依赖的类型：函数依赖FD；多值依赖MVD；其他。
规范化理论正是用来改造关系模式，通过分解关系模式来消除其中不合适的数据依赖，以解决插入异常、删除异常、更新异常和数据冗余问题。
码：设K为R<U,F>中的属性或属性组合。若K  U，则K称为R的侯选码（Candidate Key）。若候选码多于一个，则选定其中的一个做为主码（Primary Key）。包含在任何一个候选码中的属性，称为主属性（Prime attribute）；不包含在任何码中的属性称为非主属性（Nonprime attribute）或非码属性（Non-key attribute）；全码：整个属性组是码，称为全码（All-key）。
范式是符合某一种级别的关系模式的集合。
关系数据库中的关系必须满足一定的要求。满足不同程度要求的为不同范式。
范式的种类：第一范式(1NF)第二范式(2NF)第三范式(3NF)BC范式(BCNF)第四范式(4NF)第五范式(5NF)。
 
1NF：一个关系模式R的所有属性都是不可分的基本数据项
2NF：若R∈1NF，且每一个非主属性完全函数依赖于码，则R∈2NF。
3NF：若R∈3NF，则每一个非主属性既不部分依赖于码也不传递依赖于码。
BCNF：所有非主属性对每一个码都是完全函数依赖；所有的主属性对每一个不包含它的码，也是完全函数依赖；没有任何属性完全函数依赖于非码的任何一组属性。
多值依赖：对称性；传递性；函数依赖是多值依赖的特殊情况。
关系数据库的规范化理论是数据库逻辑设计的工具。目的：尽量消除插入、删除一场，修改复杂，数据冗余。基本思想：逐步消除数据依赖中不合适的部分。
不能说规范化程度越高的关系模式就越好v在设计数据库模式结构时，必须对现实世界的实际情况和用户应用需求作进一步分析，确定一个合适的、能够反映现实世界的模式。
",（第十一次课程）关系数据理论,2022-12-27 00:33:45
2020213347,"数据库设计是指对于一个给定的应用环境，构造（设计）优化的数据库逻辑模式和物理结构，并据此建立数据库及其应用系统，使之能够有效地存储和管理数据，满足各种用户的应用需求，包括信息管理要求和数据操作要求。目标：为用户和各种应用系统提供一个信息基础设施和高效率的运行环境。
数据库设计方法：手工与经验相结合方法：设计质量与设计人员的经验和水平有直接关系；数据库运行一段时间后常常不同程度地发现各种问题，增加了维护代价。规范设计法：基本思想：过程迭代和逐步求精。
数据库设计的基本步骤：
需求设计：准确了解与分析用户需求（包括数据与处理），是最困难、最耗费时间的一步；
概念结构设计：整个数据库设计的关键，通过对用户需求进行综合、归纳与抽象，形成一个独立于具体DBMS的概念模型；
逻辑结构设计：将概念结构转换为某个DBMS所支持的数据模型，对其进行优化；
物理结构设计：为逻辑数据模型选取一个最适合应用环境的物理结构（包括存储结构和存取方法）；
数据库实施：运用DBMS提供的数据库语言（如SQL）及宿主语言，根据逻辑设计和物理设计的结果：建立数据库、编制与调试应用程序、组织数据入库、进行试运行；
数据库运行和维护：数据库应用系统经过试运行后即可投入正式运行，在数据库系统运行过程中必须不断地对其进行评价、调整与修改。
 
数据项：数据项是不可再分的数据单位。
数据项描述＝｛数据项名，数据项含义说明，别名，数据类型，长度，取值范围，取值含义，与其他数据项的逻辑关系，数据项之间的联系｝。
数据结构：数据结构反映了数据之间的组合关系。
一个数据结构可以由若干个数据项组成，也可以由若干个数据结构组成，或由若干个数据项和数据结构混合组成。
数据结构描述＝｛数据结构名，含义说明，组成:｛数据项或数据结构｝｝
数据流：数据流是数据结构在系统内传输的路径。
数据流描述＝｛数据流名，说明，数据流来源，数据流去向，组成:｛数据结构｝，平均流量，高峰期流量｝。
数据存储：数据存储是数据结构停留或保存的地方，也是数据流的来源和去向之一。
数据存储描述＝｛数据存储名，说明，编号，输入的数据流，输出的数据流，组成:｛数据结构｝，数据量，存取频度，存取方式｝。
处理过程：具体处理逻辑一般用判定表或判定树来描述。
处理过程描述＝｛处理过程名，说明，输入:｛数据流｝，输出:｛数据流｝，处理:｛简要说明｝｝。
",（第十二次课程）数据库设计,2022-12-27 00:45:08
2020213347,"概念结构设计：将需求分析得到的用户需求抽象为信息结构(即概念模型)的过程就是概念结构设计。概念结构是各种数据模型的共同基础，它比数据模型更独立于机器、更抽象，从而更加稳定，概念结构设计是整个数据库设计的关键。
概念结构设计的特点(1) 能真实、充分地反映现实世界(2) 易于理解(3) 易于更改(4) 易于向关系、网状、层次等各种数据模型转换。
描述概念模型的工具：E-R模型
概念结构设计方法：
自底向上：先定义每个局部应用的概念结构，然后按一定的规则把它们集成起来，从而得到全局概念模型。
自顶向下：先定义全局概念模型，然后再逐步细化。
由里向外：先定义最重要的核心结构，然后再逐步向外扩展。
混合策略：将自顶向下和自底向上结合起来使用。先用自顶向下设计一个概念结构的框架，然后以它为框架再用自底向上设计局部概念结构，并把它们集成。
数据抽象：抽象是对实际的人、物、事和概念中抽取所关心的共同特性，忽略非本质的细节，并把这些特性用各种概念精确地加以描述。概念结构是对现实世界的一种抽象。三类：分类、聚集、概括。
局部E-R图设计：
设计原则：实体要尽可能地煞，现实世界中地事物若能作为属性就尽量作为属性对待，只考虑系统范围内的属性，属性必须不可分，不能包含其它属性；属性不能和其它实体具有联系。
视图的集成：各个局部视图即分E-R图建立好后，还需要对它们进行合并，集成为一个整体的数据概念结构即总E-R图。
冲突的种类：属性冲突；命名冲突；结构冲突。
消除不必要的冗余，设计生成基本E-R图。
冗余的数据是指可由基本数据导出的数据冗余的联系是指可由其他联系导出的联系；冗余数据和冗余联系容易破坏数据库的完整性，给数据库维护增加困难；消除不必要的冗余后的初步E-R图称为基本E-R图。
",（第十三次课程）数据库设计（续1）,2022-12-27 00:59:15
2020213347,"逻辑结构设计
任务：把概念结构设计阶段设计好的基本E-R图转换为与选用DBMS产品所支持的数据模型相符合的逻辑结构。
步骤：
将概念结构转化为一般的关系、网状、层次模型；
将转换来的关系、网状、层次模型向特定DBMS支持下的数据模型转换；对数据模型进行优化。
E-R图向关系模型的转换要解决的问题：如何将实体型和实体间的联系转换为关系模式；如何确定这些关系模式的属性和码。
转换内容：将E-R图转换为关系模型：将实体、实体的属性和实体之间的联系转换为关系模式。
实体型间的联系有以下不同情况：(1)一个1:1联系可以转换为一个独立的关系模式，也可以与任意一端对应的关系模式合并。转换为一个独立的关系模式，与某一端实体对应的关系模式合并(2)一个1:n联系可以转换为一个独立的关系模式，也可以与n端对应的关系模式合并。转换为一个独立的关系模式，与n端对应的关系模式合并(3) 一个m:n联系转换为一个关系模式。 (4)三个或三个以上实体间的一个多元联系转换为一个关系模式。(5)具有相同码的关系模式可合并§目的：减少系统中的关系个数。合并方法：将其中一个关系模式的全部属性加入到另一个关系模式中，然后去掉其中的同义属性（可能同名也可能不同名），并适当调整属性的次序。
 
 
数据模型的优化：得到初步数据模型后，还应该适当地修改、调整数据模型的结构，以进一步提高数据库应用系统的性能，这就是数据模型的优化。关系数据模型的优化通常以规范化理论为指导。
优化数据模型的方法1.确定数据依赖按需求分析阶段所得到的语义，分别写出每个关系模式内部各属性之间的数据依赖以及不同关系模式属性之间数据依赖2.消除冗余的联系对于各个关系模式之间的数据依赖进行极小化处理，消除冗余的联系。3.确定所属范式。按照数据依赖的理论对关系模式逐一进行分析；考查是否存在部分函数依赖、传递函数依赖、多值依赖等；确定各关系模式分别属于第几范式。4.按照需求分析阶段得到的各种应用对数据处理的要求，分析对于这样的应用环境这些模式是否合适，确定是否要对它们进行合并或分解。注意：并不是规范化程度越高的关系就越优，一般说来，第三范式就足够了。
设计用户子模式。定义用户外模式时应该注重的问题包括三个方面：(1) 使用更符合用户习惯的别名(2) 针对不同级别的用户定义不同的View ，以满足系统对安全性的要求。(3) 简化用户对系统的使用。
 
数据库的物理设计：数据库在物理设备上的存储结构与存取方法称为数据库的物理结构，它依赖于选定的数据库管理系统。为一个给定的逻辑数据模型选取一个最适合应用环境的物理结构的过程，就是数据库的物理设计。
数据库物理设计的步骤：确定数据库的物理结构，在关系数据库中主要指存取方法和存储结构；对物理结构进行评价，评价的重点是时间和空间效率如果评价结果满足原设计要求，则可进入到物理实施阶段，否则，就需要重新设计或修改物理结构，有时甚至要返回逻辑设计阶段修改数据模型。
关系数据库物理设计的内容：为关系模式选择存取方法(建立存取路径)；设计关系、索引等数据库文件的物理存储结构。
DBMS常用存取方法：索引方法：目前主要是B+树索引方法，经典存取方法，使用最普遍；聚簇（Cluster）方法；HASH方法。
数据库的实施和维护：
数据库的试运行：在原有系统的数据有一小部分已输入数据库后，就可以开始对数据库系统进行联合调试，称为数据库的试运行。
数据库试运行主要工作包括：1）功能测试，实际运行数据库应用程序，执行对数据库的各种操作，测试应用程序的功能是否满足设计要求；如果不满足，对应用程序部分则要修改、调整，直到达到设计要求2）性能测试，测量系统的性能指标，分析是否达到设计目标，如果测试的结果与设计目标不符，则要返回物理设计阶段，重新调整物理结构，修改系统参数，某些情况下甚至要返回逻辑设计阶段，修改逻辑结构。
运行与维护：数据库试运行合格后，数据库即可投入正式运行。数据库投入运行标志着开发任务的基本完成和维护工作的开始。对数据库设计进行评价、调整、修改等维护工作是一个长期的任务，也是设计工作的继续和提高。应用环境在不断变化，数据库运行过程中物理存储会不断变化。
",（第十四次课程）数据库设计（续2）,2022-12-27 01:13:40
2020213348,"一.课堂考核方式
    课前预习、课堂参与、课后反思、课后作业都占10%的比例，实验报告占20%，最终的期末占40%，考试为笔试。在课堂期间还记录了老师提供的日常预习和交作业的网站，认真了解了本门课程的学习方式和阶段性目标，为日后的自主学习打下了基础。
二.课堂所学
   第一节课主要了解了数据库的一些应用领域，例如做软件，移动应用，开发网站等，与数字媒体息息相关。
   还学习了数据库系统的基本概述，介绍了数据、数据库、数据库管理系统(DBMS）、数据库系统(DBS)的基本概念和构成，通过对学生这个实体和它的相关属性的数据举例了解到语义与数据不可分的特点，只有这样才能准确地记录信息。通过结构图了解到应用系统、数据库管理系统、数据库、操作系统、数据库管理员之间的逻辑层级关系和联系，对学习的内容体系进行了初步架构。
   数据库的组成对象以一定的相互联系关系储存在数据库中，称为数据结构。数据结构描述与数据类型、内容、性质有关的对象，以及数据之间的相互联系，数据结构是对系统静态特性的描述。在数据库中允许对数据进行的操作有查询、更新(包括插入、删除、修改)。
   课堂上讲解了两种数据模型——概念模型、逻辑模型和物理模型，这两种模型分别属于两种不同的层次。在现实世界对客观对象的抽象过程中包含了两大模型的转换，首先是由数据库设计人员将现实世界中的对象转化为概念模型，再将概念模型转化为逻辑模型，最后由数据库管理系统(DBMS)完成对物理模型的转化,实现了信息世界到机器世界到转换。信息世界中存在很多的基本概念，包括实体、属性、码(唯一标识实体的属性或属性集)、实体型、联系等。表示信息世界通常要构建它的概念模型，概念模型是现实世界到机器世界的一个中间层次，构建概念模型通常使用实体—联系方法(E-R方法)。在做图的时候，实体型用矩形表示，框内写实体名; 属性用椭圆表示，并用无向线段与实体连接; 联系用菱形表示，框内写明联系名，并用无向线段与有关实体联系起来。联系有多种表示方法，两个实体型之间的联系分为三种：一对一(1:1)、一对多(1:n)、多对多(m:n)。",数据库系统概述、数据模型课堂内容反思,2022-09-06 19:23:59
2020213348,"本次课堂主要学习了三种不同的数据模型——层次模型、网状模型和关系模型
层次模型是数据库系统中最早出现的数据模型，采用树形结构来表示各类实体和实体间的联系。且层次模型满足条件：1.有且只有一个结点没有双亲结点，这个节点为根节点。2.根以外的其他结点有且只有一个双亲结点。层次模型可以直接处理一对多联系，间接处理多对多联系。它的存储结构分为邻接法和链接法，前者按照层次树前序遍历的顺序来吧所有记录值依次邻接存放，即通过物理空间的位置相邻来实现层次顺序；后者用指引来反应数据之间的层次联系，分为子女-兄弟链接法和层次序列链接法。它的优点：1.数据结构简单清晰，2.查询效率高，3.提供了良好的完整性支持，缺点：1.多对多联系表示不自然，2.对插入和删除操作的限制多，3.查询子女结点必须通过双亲结点，4.由于结构严密，层次命令趋于程序化。
网状模型的典型代表是dbtg系统，它满足的条件有：1.允许一个以上的结点无双亲，2.一个结点可以有多于一个的双亲。网状模型的数据结构有一些特点：1.允许多个结点没有双亲结点 2.网状模型允许结点有多个双亲结点 3.网状模型允许两个节点之间有多种联系。其实层次模型就是网状模型的一个特例。
关系模型是如今最常用的数据组织形式，在用户观点下，关系模型中数据的逻辑结构是一张二维表，它由行和列组成。关系模式中涉及到主码、域和分量的概念，由于提前做了预习和测验，理解起来已经非常的顺利，在课堂上老师的举例和更加细致的解释后，对这些概念的印象更加的深刻。在关系模型中，关系必须满足一定的规范条件：关系的每一个分量必须是一个不可分的数据项，不允许表中还有表。例如，不可以把属性“扣除”分为水电和房租。关系的完整性约束条件包括：实体完整性、参照完整性和用户定义完整性。在关系模型的存储结构中，实体和实体间的联系都用表来表示，表以文件形式存储。关系模型建立在严格的多数学概念的基础上，且概念单一，存储路径对用户透明，具有更高的数据独立性，简化了数据库开发的工作。但是它的查询效率不高，开发dbms的难度增加。
课上通过对三种模型做图解来讲述，通过绘画结构图、举例，来理解几者的不同，并比较它们的相同点和不同点，分析优缺点。在不同的实际应用中，我们可以根据这些特点和优缺点进行选择和组合，以实现最佳的效果。",2022.9.12课堂反思和总结,2022-09-12 17:49:07
